Gene_Ensembl_ID,GSM4282198_sh587,GSM4282199_shE,GSM4282200_shE,GSM4282201_sh587,GSM4282202_shE,GSM4282203_sh587,GSM4282204_sh587
ENSG00000134899,10.12626148073448,12.566080616231952,10.270238761867933,7.862521328991328,9.162506831106304,9.542460411539993,9.10458649187867
ENSG00000134900,95.96001166709532,91.50915153625647,109.01354429738053,146.8262450759058,174.49868291947755,94.49914998066006,91.10606053195616
ENSG00000134901,21.791988389283322,18.147004672151585,16.669050394439985,25.540512833207313,22.157089601705696,21.038657329753043,23.82241391180816
ENSG00000134905,53.026031402494745,47.4378544753169,51.04440147079169,35.25453112031595,38.63899407502717,45.758565551026905,49.04437582980594
ENSG00000134909,24.545920987929016,26.68041758346096,32.53459704506385,44.48665293887351,54.272272734758474,25.04895858029248,25.959358179323484
ENSG00000134910,159.53993383582855,177.2033402658612,189.43696447388547,172.7979284336062,182.37499125186122,173.53293308744497,166.51611492997935
ENSG00000134917,9.68152702381033,7.3452161768232616,13.455035419175486,8.572684545803448,12.808945873876542,9.172278757644046,8.728363909569635
ENSG00000134954,55.198388172855005,66.57502309287358,77.73533492446553,62.92553360395963,105.24286066351772,39.89735603100773,56.76446321878735
ENSG00000134970,44.028711235490796,31.84727308039301,42.71718085306093,46.90881676764342,75.62051585788605,30.08754220276511,27.81037328428394
ENSG00000134982,21.176202218157577,15.464560529145052,21.066407246960964,39.6676882533627,39.301982991894484,21.182616861823693,21.39954048173797
ENSG00000134986,271.3906497522521,341.5345492414561,333.8631101350894,221.91332376777297,306.5660751594468,232.70030076848067,239.14212221891566
ENSG00000134987,51.1786728891175,45.961610047622024,50.83987324509304,68.55611339439858,79.57192980241526,51.907694135187384,45.25205220013085
ENSG00000134996,12.298618251094748,16.38271255124796,13.571908691003285,11.755737535443485,13.047621883948775,14.4782157968193,11.632802244995393
ENSG00000135002,15.326233592462994,12.26002994219765,10.913041756920833,17.944302710520528,19.704030609296627,13.203145655622146,13.559061866417657
ENSG00000135018,166.12542483258997,170.52423437958316,171.71605463299528,220.4549528761052,229.36764567941657,182.95199961435299,164.60490421184943
ENSG00000135040,30.68667752776631,39.21049223804182,37.7646759593579,48.253054285180646,48.398190931314055,37.90248822945735,29.616241679367313
ENSG00000135045,18.18279721962965,15.194515816761845,17.574818251105437,19.745073724579836,17.184672725200826,18.01550715626947,16.53874471830522
ENSG00000135046,11.905199308431078,2.250372603193401,3.009486749565852,5.808120594641981,2.9304110125535363,4.8946240904019795,10.850259273792599
ENSG00000135047,57.79837422871927,42.955112249755636,38.78731708785116,44.79100860322156,34.25000744536554,52.277875789083325,55.04888824345815
ENSG00000135048,75.38249044864334,91.18509788139662,108.02012148684423,64.19368220540984,105.45501711691526,56.14421750755212,75.21441865522249
ENSG00000135049,54.05234168770432,59.80590230246783,62.497982109916094,99.5496652138418,113.15894833091346,47.67117076282264,50.203141383317764
ENSG00000135052,213.28438243796995,189.46337020805882,213.60051342428315,203.5885764768174,180.13408871284972,233.27613889676323,208.15643033994343
ENSG00000135063,15.514390478084753,16.616751301980077,13.615736167938712,16.333753986678758,11.708384271876797,19.619627656485243,16.975162913783702
ENSG00000135069,319.3364452429594,484.7302587278586,454.0088335740679,560.4582744109222,618.7145169989165,250.1605354439062,321.95623703678064
ENSG00000135070,52.27340386000772,49.958271790893505,48.122569675096685,59.51421386605855,55.86344613524003,51.76373460311673,39.71405578854184
